,price_aprox_usd,surface_total_in_m2,rooms,price_usd_per_m2,barrio
3577,350000.0,93.0,3.0,3763.440860215054,RECOLETA
3578,245000.0,67.0,3.0,3656.716417910448,RECOLETA
3580,480000.0,200.0,4.0,2400.0,RECOLETA
3581,300000.0,114.0,3.0,2631.578947368421,RECOLETA
3582,120791.0,38.0,1.0,3178.7105263157896,RECOLETA
3583,230000.0,87.0,4.0,2643.67816091954,RECOLETA
3584,243500.0,90.0,3.0,2705.555555555556,RECOLETA
3585,130000.0,53.0,2.0,2452.830188679245,RECOLETA
3586,215000.0,74.0,2.0,2905.4054054054054,RECOLETA
3587,159000.0,55.0,2.0,2890.909090909091,RECOLETA
3588,420000.0,123.0,4.0,3414.634146341464,RECOLETA
3592,235000.0,89.0,4.0,2640.449438202247,RECOLETA
3593,250000.0,61.0,2.0,4098.360655737705,RECOLETA
3594,175000.0,45.0,1.0,3888.888888888889,RECOLETA
3595,420000.0,191.0,7.0,2198.952879581152,RECOLETA
3596,390000.0,100.0,4.0,3900.0,RECOLETA
3597,255000.0,89.0,5.0,2865.168539325842,RECOLETA
3598,265000.0,70.0,2.0,3785.714285714286,RECOLETA
3602,228000.0,77.0,3.0,2961.038961038961,RECOLETA
3603,122000.0,48.0,2.0,2541.6666666666665,RECOLETA
3604,120000.0,42.0,2.0,2857.142857142857,RECOLETA
3605,420000.0,160.0,5.0,2625.0,RECOLETA
3606,216000.0,81.0,3.0,2666.6666666666665,RECOLETA
3607,490000.0,140.0,5.0,3500.0,RECOLETA
3608,220000.0,67.0,3.0,3283.582089552239,RECOLETA
3609,287000.0,102.0,4.0,2813.7254901960778,RECOLETA
3610,149000.0,45.0,1.0,3311.1111111111118,RECOLETA
3613,229000.0,78.0,2.0,2935.897435897436,RECOLETA
3614,300000.0,139.0,3.0,2158.273381294964,RECOLETA
3616,135000.0,45.0,1.0,3000.0,RECOLETA
3617,415000.0,135.0,4.0,3074.074074074074,RECOLETA
3621,285000.0,100.0,3.0,2850.0,RECOLETA
3622,430000.0,148.0,4.0,2905.4054054054054,RECOLETA
3623,410000.0,160.0,7.0,2562.5,RECOLETA
3624,225000.0,91.0,3.0,2472.527472527473,RECOLETA
3625,125000.0,60.0,3.0,2083.333333333333,RECOLETA
3628,565000.0,146.0,6.0,3869.8630136986303,RECOLETA
3631,290000.0,84.0,4.0,3452.3809523809527,RECOLETA
3632,363000.0,121.0,4.0,3000.0,RECOLETA
3633,410000.0,160.0,4.0,2562.5,RECOLETA
3634,315000.0,94.0,4.0,3351.0638297872338,RECOLETA
3635,124000.0,37.0,1.0,3351.351351351351,RECOLETA
3637,259000.0,150.0,4.0,1726.666666666667,RECOLETA
3638,155000.0,48.0,2.0,3229.166666666666,RECOLETA
3641,570000.0,190.0,6.0,3000.0,RECOLETA
3643,248000.0,82.0,4.0,3024.390243902439,RECOLETA
3644,430000.0,95.0,4.0,4526.315789473684,RECOLETA
3646,160000.0,46.0,3.0,3478.260869565217,RECOLETA
3647,309000.0,121.0,4.0,2553.719008264463,RECOLETA
3649,345000.0,113.0,4.0,3053.0973451327427,RECOLETA
3650,295000.0,105.0,4.0,2809.523809523809,RECOLETA
3651,295000.0,70.0,3.0,4214.285714285715,RECOLETA
3653,197000.0,50.0,3.0,3940.0,RECOLETA
3657,183000.0,62.0,3.0,2951.6129032258063,RECOLETA
3662,490000.0,164.0,4.0,2987.804878048781,RECOLETA
3663,219000.0,100.0,3.0,2190.0,RECOLETA
3664,270000.0,91.0,4.0,2967.032967032967,RECOLETA
3665,460000.0,196.0,6.0,2346.938775510204,RECOLETA
3668,106000.0,38.0,2.0,2789.4736842105267,RECOLETA
3669,560000.0,160.0,5.0,3500.0,RECOLETA
3672,395000.0,153.0,4.0,2581.699346405229,RECOLETA
3675,147500.0,40.0,1.0,3687.5,RECOLETA
3679,200000.0,80.0,3.0,2500.0,RECOLETA
3681,200000.0,80.0,3.0,2500.0,RECOLETA
3682,205000.0,66.0,2.0,3106.060606060606,RECOLETA
3687,450000.0,190.0,5.0,2368.421052631579,RECOLETA
3688,265000.0,70.0,2.0,3785.714285714286,RECOLETA
3689,285000.0,103.0,3.0,2766.9902912621365,RECOLETA
3690,139000.0,42.0,1.0,3309.523809523809,RECOLETA
3695,480000.0,155.0,4.0,3096.7741935483878,RECOLETA
3696,335000.0,98.0,1.0,3418.3673469387754,RECOLETA
3697,210000.0,61.0,1.0,3442.622950819672,RECOLETA
3698,250000.0,61.0,1.0,4098.360655737705,RECOLETA
3699,170000.0,40.0,1.0,4250.0,RECOLETA
3701,185000.0,57.0,3.0,3245.61403508772,RECOLETA
3703,125000.0,40.0,2.0,3125.0,RECOLETA
3704,400000.0,103.0,3.0,3883.495145631068,RECOLETA
3705,480000.0,89.0,3.0,5393.258426966292,RECOLETA
3706,195000.0,65.0,3.0,3000.0,RECOLETA
3707,255000.0,60.0,2.0,4250.0,RECOLETA
3708,198000.0,61.0,3.0,3245.901639344262,RECOLETA
3709,275000.0,90.0,4.0,3055.555555555556,RECOLETA
3710,188300.0,57.0,1.0,3303.5087719298244,RECOLETA
3711,137600.0,42.0,1.0,3276.190476190476,RECOLETA
3712,500000.0,175.0,4.0,2857.142857142857,RECOLETA
3713,185000.0,74.0,3.0,2500.0,RECOLETA
3714,348000.0,113.0,4.0,3079.646017699115,RECOLETA
3715,440000.0,147.0,5.0,2993.197278911565,RECOLETA
3717,475000.0,200.0,4.0,2375.0,RECOLETA
3718,370000.0,159.0,4.0,2327.044025157233,RECOLETA
3720,350000.0,96.0,4.0,3645.833333333334,RECOLETA
3721,480000.0,114.0,5.0,4210.526315789473,RECOLETA
3722,110000.0,41.0,1.0,2682.926829268293,RECOLETA
3723,230000.0,84.0,3.0,2738.095238095238,RECOLETA
3724,235000.0,77.0,4.0,3051.948051948052,RECOLETA
3725,235000.0,77.0,4.0,3051.948051948052,RECOLETA
3726,385000.0,128.0,6.0,3007.8125,RECOLETA
3727,260000.0,106.0,3.0,2452.830188679245,RECOLETA
3728,169000.0,55.0,3.0,3072.7272727272725,RECOLETA
3729,158000.0,58.0,1.0,2724.1379310344832,RECOLETA
3730,270000.0,54.0,2.0,5000.0,RECOLETA
3734,124000.0,37.0,1.0,3351.351351351351,RECOLETA
3735,350000.0,92.0,4.0,3804.347826086957,RECOLETA
3736,155000.0,41.0,2.0,3780.487804878049,RECOLETA
3737,193000.0,77.0,3.0,2506.493506493506,RECOLETA
3744,99000.0,37.0,2.0,2675.675675675676,RECOLETA
3745,239000.0,75.0,3.0,3186.666666666666,RECOLETA
3747,140000.0,50.0,2.0,2800.0,RECOLETA
3748,440000.0,129.0,5.0,3410.852713178295,RECOLETA
3753,275000.0,99.0,4.0,2777.777777777778,RECOLETA
3754,325000.0,113.0,4.0,2876.106194690265,RECOLETA
3755,499000.0,140.0,5.0,3564.285714285714,RECOLETA
3756,185000.0,60.0,3.0,3083.333333333333,RECOLETA
3757,335000.0,100.0,3.0,3350.0,RECOLETA
3760,105000.0,40.0,2.0,2625.0,RECOLETA
3761,270000.0,77.0,3.0,3506.493506493506,RECOLETA
3763,418000.0,140.0,4.0,2985.714285714286,RECOLETA
3764,175000.0,41.0,1.0,4268.292682926829,RECOLETA
3765,175000.0,38.0,1.0,4605.263157894737,RECOLETA
3766,290000.0,107.0,4.0,2710.280373831776,RECOLETA
3767,290000.0,107.0,4.0,2710.280373831776,RECOLETA
3768,199900.0,38.0,2.0,5260.526315789473,RECOLETA
3769,335000.0,117.0,4.0,2863.247863247864,RECOLETA
3773,220000.0,92.0,2.0,2391.304347826087,RECOLETA
3774,290000.0,93.0,3.0,3118.2795698924733,RECOLETA
3775,120000.0,37.0,2.0,3243.243243243244,RECOLETA
3780,94000.0,39.0,1.0,2410.25641025641,RECOLETA
3781,98000.0,39.0,1.0,2512.820512820513,RECOLETA
3783,450000.0,140.0,4.0,3214.285714285714,RECOLETA
3784,260000.0,106.0,3.0,2452.830188679245,RECOLETA
3785,355000.0,137.0,4.0,2591.240875912409,RECOLETA
3788,450000.0,126.0,3.0,3571.428571428572,RECOLETA
3789,249000.0,72.0,3.0,3458.333333333333,RECOLETA
3791,510000.0,178.0,5.0,2865.168539325842,RECOLETA
3794,490000.0,130.0,4.0,3769.230769230769,RECOLETA
3797,420000.0,141.0,4.0,2978.723404255319,RECOLETA
3798,420000.0,124.0,4.0,3387.0967741935488,RECOLETA
3800,209000.0,88.0,4.0,2375.0,RECOLETA
3802,249000.0,82.0,3.0,3036.5853658536585,RECOLETA
3806,330000.0,110.0,4.0,3000.0,RECOLETA
3807,310000.0,88.0,3.0,3522.7272727272725,RECOLETA
3810,398000.0,120.0,2.0,3316.666666666666,RECOLETA
3811,98000.0,40.0,2.0,2450.0,RECOLETA
3812,165000.0,53.0,3.0,3113.2075471698117,RECOLETA
3813,310000.0,128.0,5.0,2421.875,RECOLETA
3814,395000.0,155.0,5.0,2548.387096774193,RECOLETA
3815,125000.0,42.0,2.0,2976.190476190476,RECOLETA
3816,350000.0,100.0,4.0,3500.0,RECOLETA
3822,155000.0,39.0,1.0,3974.358974358974,RECOLETA
3823,150000.0,47.0,2.0,3191.4893617021285,RECOLETA
3824,185000.0,53.0,2.0,3490.566037735849,RECOLETA
3825,360000.0,145.0,5.0,2482.758620689656,RECOLETA
3827,108000.0,42.0,2.0,2571.428571428572,RECOLETA
3831,190000.0,39.0,2.0,4871.794871794872,RECOLETA
3833,267000.0,104.0,3.0,2567.3076923076924,RECOLETA
3835,350000.0,100.0,4.0,3500.0,RECOLETA
3837,330000.0,127.0,4.0,2598.425196850393,RECOLETA
3838,462000.0,163.0,4.0,2834.3558282208587,RECOLETA
3839,260000.0,97.0,3.0,2680.412371134021,RECOLETA
3840,255000.0,104.0,4.0,2451.923076923077,RECOLETA
3841,139500.0,58.0,2.0,2405.172413793104,RECOLETA
3842,385000.0,104.0,3.0,3701.9230769230767,RECOLETA
3843,165000.0,54.0,3.0,3055.555555555556,RECOLETA
3844,350000.0,115.0,4.0,3043.478260869565,RECOLETA
3845,255000.0,89.0,4.0,2865.168539325842,RECOLETA
3847,180000.0,77.0,3.0,2337.662337662337,RECOLETA
3848,202000.0,62.0,3.0,3258.064516129032,RECOLETA
3849,298000.0,75.0,3.0,3973.333333333334,RECOLETA
3850,420000.0,130.0,4.0,3230.769230769231,RECOLETA
3853,270000.0,91.0,3.0,2967.032967032967,RECOLETA
3854,285000.0,62.0,2.0,4596.774193548386,RECOLETA
3858,175000.0,53.0,3.0,3301.8867924528304,RECOLETA
3860,295000.0,104.0,5.0,2836.538461538461,RECOLETA
3861,220000.0,60.0,1.0,3666.666666666666,RECOLETA
3862,270000.0,46.0,2.0,5869.565217391304,RECOLETA
3863,325000.0,45.0,2.0,7222.222222222223,RECOLETA
3868,220000.0,70.0,1.0,3142.857142857143,RECOLETA
3869,240000.0,90.0,4.0,2666.6666666666665,RECOLETA
3870,155000.0,40.0,1.0,3875.0,RECOLETA
3871,149000.0,43.0,2.0,3465.116279069768,RECOLETA
3873,140000.0,45.0,2.0,3111.1111111111118,RECOLETA
3874,305000.0,65.0,3.0,4692.307692307692,RECOLETA
3875,490000.0,155.0,8.0,3161.2903225806454,RECOLETA
3876,249000.0,70.0,4.0,3557.142857142857,RECOLETA
3877,249000.0,70.0,4.0,3557.142857142857,RECOLETA
3878,220000.0,54.0,1.0,4074.074074074074,RECOLETA
3879,110000.0,41.0,3.0,2682.926829268293,RECOLETA
3881,265000.0,83.0,4.0,3192.7710843373493,RECOLETA
3882,120000.0,37.0,1.0,3243.243243243244,RECOLETA
3883,129000.0,66.0,2.0,1954.5454545454545,RECOLETA
3885,290000.0,96.0,4.0,3020.833333333333,RECOLETA
3887,545000.0,129.0,3.0,4224.806201550387,RECOLETA
3888,395000.0,126.0,4.0,3134.9206349206347,RECOLETA
3889,295000.0,90.0,4.0,3277.777777777778,RECOLETA
3890,295000.0,90.0,4.0,3277.777777777778,RECOLETA
3892,370000.0,100.0,4.0,3700.0,RECOLETA
3895,352000.0,200.0,4.0,1760.0,RECOLETA
3896,390000.0,125.0,5.0,3120.0,RECOLETA
3898,175000.0,49.0,2.0,3571.428571428572,RECOLETA
3899,249000.0,84.0,4.0,2964.285714285714,RECOLETA
3905,210000.0,82.0,4.0,2560.9756097560976,RECOLETA
3906,210000.0,67.0,3.0,3134.328358208956,RECOLETA
3908,140000.0,44.0,2.0,3181.818181818182,RECOLETA
3910,220000.0,70.0,3.0,3142.857142857143,RECOLETA
3911,100000.0,38.0,1.0,2631.578947368421,RECOLETA
3912,279000.0,90.0,3.0,3100.0,RECOLETA
3915,395000.0,132.0,5.0,2992.4242424242425,RECOLETA
3916,320000.0,139.0,3.0,2302.1582733812947,RECOLETA
3919,225000.0,87.0,4.0,2586.206896551724,RECOLETA
3920,120000.0,42.0,2.0,2857.142857142857,RECOLETA
3926,387000.0,120.0,4.0,3225.0,RECOLETA
3927,320000.0,100.0,4.0,3200.0,RECOLETA
3929,220000.0,76.0,4.0,2894.736842105264,RECOLETA
3931,180000.0,73.0,3.0,2465.7534246575337,RECOLETA
3932,530000.0,148.0,4.0,3581.081081081081,RECOLETA
3934,245000.0,65.0,3.0,3769.230769230769,RECOLETA
3935,160000.0,62.0,2.0,2580.6451612903224,RECOLETA
3936,305000.0,67.0,3.0,4552.238805970149,RECOLETA
3937,235000.0,66.0,4.0,3560.606060606061,RECOLETA
3940,275000.0,64.0,2.0,4296.875,RECOLETA
3941,210000.0,76.0,3.0,2763.157894736842,RECOLETA
3947,260000.0,55.0,2.0,4727.272727272727,RECOLETA
3948,399000.0,164.0,4.0,2432.926829268293,RECOLETA
3950,190000.0,81.0,3.0,2345.679012345679,RECOLETA
3951,255000.0,75.0,3.0,3400.0,RECOLETA
3953,118000.0,37.0,2.0,3189.1891891891887,RECOLETA
3954,155000.0,58.0,3.0,2672.4137931034484,RECOLETA
3955,218000.0,94.0,3.0,2319.148936170213,RECOLETA
3956,165000.0,56.0,3.0,2946.428571428572,RECOLETA
3957,150000.0,49.0,2.0,3061.2244897959185,RECOLETA
3958,220000.0,72.0,3.0,3055.555555555556,RECOLETA
3960,380000.0,92.0,3.0,4130.434782608696,RECOLETA
3961,250000.0,99.0,3.0,2525.252525252525,RECOLETA
3962,240000.0,90.0,3.0,2666.6666666666665,RECOLETA
3963,237000.0,85.0,3.0,2788.2352941176478,RECOLETA
3966,155000.0,64.0,3.0,2421.875,RECOLETA
3967,349000.0,139.0,4.0,2510.791366906475,RECOLETA
3974,144800.0,65.0,1.0,2227.692307692308,RECOLETA
3982,359000.0,200.0,4.0,1795.0,RECOLETA
3988,159900.0,64.0,1.0,2498.4375,RECOLETA
3989,249000.0,104.0,2.0,2394.230769230769,RECOLETA
3990,249000.0,104.0,2.0,2394.230769230769,RECOLETA
3991,390000.0,128.0,3.0,3046.875,RECOLETA
3992,260000.0,74.0,1.0,3513.5135135135133,RECOLETA
3993,198000.0,60.0,2.0,3300.0,RECOLETA
3995,465000.0,136.0,2.0,3419.1176470588234,RECOLETA
3996,120000.0,41.0,1.0,2926.829268292683,RECOLETA
3997,315000.0,105.0,3.0,3000.0,RECOLETA
4021,395000.0,146.0,4.0,2705.479452054795,RECOLETA
4024,480000.0,114.0,3.0,4210.526315789473,RECOLETA
4025,298000.0,163.0,4.0,1828.2208588957053,RECOLETA
4026,125000.0,46.0,2.0,2717.391304347826,RECOLETA
4027,255000.0,70.0,2.0,3642.857142857143,RECOLETA
4030,486001.0,124.0,4.0,3919.3629032258063,RECOLETA
4031,439001.0,109.0,2.0,4027.532110091743,RECOLETA
4032,220001.0,100.0,2.0,2200.01,RECOLETA
4033,546701.0,135.0,3.0,4049.637037037037,RECOLETA
4034,580000.0,134.0,4.0,4328.358208955224,RECOLETA
4035,177000.0,70.0,3.0,2528.5714285714284,RECOLETA
4036,240000.0,68.0,3.0,3529.4117647058824,RECOLETA
4037,270000.0,69.0,3.0,3913.04347826087,RECOLETA
4038,120000.0,44.0,2.0,2727.2727272727275,RECOLETA
4039,350000.0,87.0,3.0,4022.988505747127,RECOLETA
4040,325000.0,98.0,4.0,3316.326530612245,RECOLETA
4041,255000.0,82.0,4.0,3109.756097560976,RECOLETA
4042,249900.0,75.0,3.0,3332.0,RECOLETA
4044,255000.0,73.0,4.0,3493.150684931507,RECOLETA
4045,398000.0,106.0,4.0,3754.716981132076,RECOLETA
4046,475000.0,155.0,4.0,3064.5161290322585,RECOLETA
4047,139000.0,43.0,2.0,3232.558139534884,RECOLETA
4049,255000.0,94.0,4.0,2712.7659574468084,RECOLETA
4050,500000.0,177.0,5.0,2824.858757062147,RECOLETA
4051,260000.0,96.0,4.0,2708.333333333333,RECOLETA
4052,375000.0,147.0,4.0,2551.020408163265,RECOLETA
4058,360000.0,120.0,3.0,3000.0,RECOLETA
4059,235000.0,91.0,5.0,2582.4175824175823,RECOLETA
4060,320000.0,150.0,4.0,2133.333333333333,RECOLETA
4062,119000.0,48.0,2.0,2479.1666666666665,RECOLETA
4064,380000.0,90.0,3.0,4222.222222222223,RECOLETA
4066,520000.0,149.0,3.0,3489.93288590604,RECOLETA
4067,495000.0,170.0,4.0,2911.7647058823527,RECOLETA
4069,295000.0,117.0,4.0,2521.367521367521,RECOLETA
4070,250000.0,62.0,1.0,4032.258064516129,RECOLETA
4071,295000.0,117.0,4.0,2521.367521367521,RECOLETA
4072,165000.0,40.0,1.0,4125.0,RECOLETA
4074,352000.0,200.0,4.0,1760.0,RECOLETA
4075,330000.0,100.0,3.0,3300.0,RECOLETA
4076,125000.0,46.0,2.0,2717.391304347826,RECOLETA
4077,387000.0,120.0,4.0,3225.0,RECOLETA
4078,387000.0,120.0,4.0,3225.0,RECOLETA
4079,130000.0,53.0,2.0,2452.830188679245,RECOLETA
4080,285000.0,124.0,4.0,2298.387096774193,RECOLETA
4081,390000.0,118.0,4.0,3305.084745762712,RECOLETA
4082,284000.0,88.0,3.0,3227.2727272727275,RECOLETA
4083,245000.0,63.0,3.0,3888.888888888889,RECOLETA
4084,260000.0,130.0,3.0,2000.0,RECOLETA
4085,395000.0,102.0,4.0,3872.549019607843,RECOLETA
4086,255000.0,63.0,2.0,4047.619047619048,RECOLETA
4087,255000.0,63.0,2.0,4047.619047619048,RECOLETA
4089,350000.0,211.0,5.0,1658.7677725118483,RECOLETA
4090,280000.0,80.0,3.0,3500.0,RECOLETA
4092,395000.0,87.0,4.0,4540.229885057472,RECOLETA
4093,395000.0,87.0,4.0,4540.229885057472,RECOLETA
4094,395000.0,87.0,4.0,4540.229885057472,RECOLETA
4095,159000.0,45.0,2.0,3533.333333333333,RECOLETA
4096,220000.0,80.0,3.0,2750.0,RECOLETA
4097,270000.0,84.0,3.0,3214.285714285714,RECOLETA
4098,150000.0,45.0,2.0,3333.333333333333,RECOLETA
4099,183000.0,69.0,3.0,2652.1739130434785,RECOLETA
4100,230000.0,97.0,5.0,2371.1340206185573,RECOLETA
4101,410000.0,140.0,4.0,2928.5714285714284,RECOLETA
4102,269000.0,140.0,4.0,1921.428571428572,RECOLETA
4104,132000.0,85.0,6.0,1552.9411764705883,RECOLETA
4105,208000.0,54.0,2.0,3851.851851851852,RECOLETA
4106,208000.0,54.0,2.0,3851.851851851852,RECOLETA
4107,208000.0,54.0,2.0,3851.851851851852,RECOLETA
4108,235000.0,83.0,4.0,2831.3253012048194,RECOLETA
4109,235000.0,83.0,4.0,2831.3253012048194,RECOLETA
4110,240000.0,91.0,4.0,2637.362637362637,RECOLETA
4111,240000.0,91.0,4.0,2637.362637362637,RECOLETA
4112,580000.0,160.0,4.0,3625.0,RECOLETA
4115,189000.0,65.0,3.0,2907.692307692308,RECOLETA
4116,495000.0,121.0,4.0,4090.909090909091,RECOLETA
4118,130000.0,39.0,1.0,3333.333333333333,RECOLETA
4119,352000.0,200.0,4.0,1760.0,RECOLETA
4120,185000.0,56.0,2.0,3303.5714285714284,RECOLETA
4122,280000.0,124.0,4.0,2258.064516129032,RECOLETA
4123,132000.0,51.0,2.0,2588.2352941176478,RECOLETA
4124,195000.0,64.0,3.0,3046.875,RECOLETA
4126,425000.0,115.0,3.0,3695.652173913044,RECOLETA
4128,259000.0,74.0,2.0,3500.0,RECOLETA
4129,210000.0,55.0,2.0,3818.181818181818,RECOLETA
4130,370000.0,153.0,5.0,2418.300653594771,RECOLETA
4132,160000.0,48.0,3.0,3333.333333333333,RECOLETA
4133,550000.0,164.0,5.0,3353.6585365853657,RECOLETA
4134,320000.0,85.0,3.0,3764.705882352941,RECOLETA
4135,320000.0,85.0,3.0,3764.705882352941,RECOLETA
4136,259000.0,74.0,2.0,3500.0,RECOLETA
4137,540000.0,203.0,4.0,2660.098522167488,RECOLETA
4139,225000.0,50.0,2.0,4500.0,RECOLETA
4141,280000.0,91.0,3.0,3076.9230769230767,RECOLETA
4142,460000.0,114.0,3.0,4035.087719298245,RECOLETA
4143,259000.0,74.0,2.0,3500.0,RECOLETA
4145,489000.0,194.0,5.0,2520.6185567010307,RECOLETA
4146,225000.0,99.0,4.0,2272.7272727272725,RECOLETA
4148,155000.0,46.0,2.0,3369.5652173913045,RECOLETA
4150,225000.0,64.0,3.0,3515.625,RECOLETA
4151,369000.0,151.0,4.0,2443.708609271523,RECOLETA
4153,230000.0,67.0,3.0,3432.8358208955224,RECOLETA
4154,117000.0,45.0,2.0,2600.0,RECOLETA
4155,228000.0,82.0,4.0,2780.487804878049,RECOLETA
4158,530000.0,148.0,4.0,3581.081081081081,RECOLETA
4159,295000.0,105.0,3.0,2809.523809523809,RECOLETA
4160,310000.0,101.0,3.0,3069.306930693069,RECOLETA
4161,530000.0,148.0,4.0,3581.081081081081,RECOLETA
4177,185000.0,56.0,2.0,3303.5714285714284,RECOLETA
4179,158000.0,53.0,2.0,2981.132075471698,RECOLETA
4180,365000.0,170.0,4.0,2147.058823529412,RECOLETA
4181,295000.0,80.0,4.0,3687.5,RECOLETA
4184,135000.0,37.0,2.0,3648.648648648649,RECOLETA
4188,195000.0,43.0,1.0,4534.883720930233,RECOLETA
4191,110000.0,40.0,1.0,2750.0,RECOLETA
4192,189000.0,61.0,2.0,3098.360655737705,RECOLETA
4194,155000.0,45.0,2.0,3444.444444444445,RECOLETA
4195,185000.0,58.0,3.0,3189.655172413793,RECOLETA
4196,478000.0,116.0,4.0,4120.689655172414,RECOLETA
4197,340000.0,101.0,4.0,3366.3366336633667,RECOLETA
4200,320000.0,100.0,4.0,3200.0,RECOLETA
4201,230000.0,97.0,5.0,2371.1340206185573,RECOLETA
4210,250000.0,72.0,3.0,3472.222222222222,RECOLETA
4211,230000.0,57.0,3.0,4035.087719298245,RECOLETA
4212,240000.0,72.0,3.0,3333.333333333333,RECOLETA
4213,235000.0,106.0,3.0,2216.981132075472,RECOLETA
4214,295000.0,105.0,3.0,2809.523809523809,RECOLETA
4215,265000.0,94.0,4.0,2819.148936170213,RECOLETA
4216,250000.0,94.0,4.0,2659.5744680851058,RECOLETA
4218,165000.0,45.0,3.0,3666.666666666666,RECOLETA
4219,225000.0,50.0,2.0,4500.0,RECOLETA
4220,185000.0,56.0,2.0,3303.5714285714284,RECOLETA
4221,150000.0,41.0,2.0,3658.536585365853,RECOLETA
4223,350000.0,109.0,4.0,3211.0091743119265,RECOLETA
4224,198000.0,84.0,3.0,2357.142857142857,RECOLETA
4228,150000.0,45.0,2.0,3333.333333333333,RECOLETA
4229,290000.0,100.0,4.0,2900.0,RECOLETA
4231,209000.0,46.0,2.0,4543.478260869565,RECOLETA
4232,350000.0,69.0,3.0,5072.463768115942,RECOLETA
4233,275000.0,61.0,3.0,4508.196721311476,RECOLETA
4234,280000.0,87.0,3.0,3218.390804597701,RECOLETA
4235,240000.0,84.0,3.0,2857.142857142857,RECOLETA
4236,290000.0,92.0,3.0,3152.1739130434785,RECOLETA
4237,333000.0,109.0,3.0,3055.0458715596333,RECOLETA
4238,240000.0,50.0,2.0,4800.0,RECOLETA
4241,239000.0,85.0,3.0,2811.7647058823527,RECOLETA
4242,175000.0,77.0,1.0,2272.7272727272725,RECOLETA
4244,365000.0,115.0,3.0,3173.913043478261,RECOLETA
4245,260000.0,93.0,3.0,2795.698924731182,RECOLETA
4246,210000.0,55.0,3.0,3818.181818181818,RECOLETA
4247,175000.0,37.0,1.0,4729.72972972973,RECOLETA
4248,352000.0,200.0,4.0,1760.0,RECOLETA
4250,199000.0,75.0,3.0,2653.333333333333,RECOLETA
4252,370000.0,145.0,5.0,2551.7241379310344,RECOLETA
4253,335000.0,82.0,3.0,4085.365853658537,RECOLETA
4254,195000.0,48.0,2.0,4062.5,RECOLETA
4255,275000.0,110.0,3.0,2500.0,RECOLETA
4256,240000.0,50.0,2.0,4800.0,RECOLETA
4257,345000.0,75.0,3.0,4600.0,RECOLETA
4258,345000.0,75.0,3.0,4600.0,RECOLETA
4259,253000.0,94.0,3.0,2691.489361702128,RECOLETA
4260,430000.0,161.0,6.0,2670.807453416149,RECOLETA
4265,95000.0,37.0,1.0,2567.5675675675675,RECOLETA
4266,320000.0,125.0,2.0,2560.0,RECOLETA
4267,260000.0,119.0,4.0,2184.873949579832,RECOLETA
4268,159000.0,55.0,3.0,2890.909090909091,RECOLETA
4271,247000.0,94.0,4.0,2627.659574468085,RECOLETA
4273,475000.0,200.0,6.0,2375.0,RECOLETA
4274,125000.0,47.0,2.0,2659.5744680851058,RECOLETA
4275,390000.0,78.0,3.0,5000.0,RECOLETA
4277,275000.0,64.0,3.0,4296.875,RECOLETA
4278,320000.0,90.0,4.0,3555.555555555556,RECOLETA
4279,420000.0,130.0,5.0,3230.769230769231,RECOLETA
4280,520000.0,170.0,5.0,3058.8235294117653,RECOLETA
4281,420000.0,130.0,4.0,3230.769230769231,RECOLETA
4282,125000.0,40.0,2.0,3125.0,RECOLETA
4283,120000.0,48.0,2.0,2500.0,RECOLETA
4284,390000.0,78.0,3.0,5000.0,RECOLETA
4285,390000.0,78.0,3.0,5000.0,RECOLETA
4286,390000.0,78.0,3.0,5000.0,RECOLETA
4289,310000.0,129.0,4.0,2403.100775193799,RECOLETA
4290,310000.0,129.0,4.0,2403.100775193799,RECOLETA
4292,169826.0,48.0,2.0,3538.041666666666,RECOLETA
4293,169177.0,45.0,2.0,3759.488888888889,RECOLETA
4296,240000.0,110.0,4.0,2181.818181818182,RECOLETA
4297,399000.0,122.0,4.0,3270.491803278689,RECOLETA
4302,153000.0,44.0,2.0,3477.2727272727275,RECOLETA
4303,210000.0,57.0,3.0,3684.2105263157896,RECOLETA
4304,495000.0,154.0,5.0,3214.285714285714,RECOLETA
4305,490000.0,115.0,3.0,4260.869565217391,RECOLETA
4306,300000.0,52.0,2.0,5769.23076923077,RECOLETA
4307,259000.0,107.0,3.0,2420.5607476635514,RECOLETA
4310,180000.0,80.0,1.0,2250.0,RECOLETA
4311,269000.0,105.0,4.0,2561.904761904762,RECOLETA
4312,269000.0,105.0,4.0,2561.904761904762,RECOLETA
4313,269000.0,105.0,4.0,2561.904761904762,RECOLETA
4314,189900.0,61.0,2.0,3113.114754098361,RECOLETA
4315,390000.0,130.0,3.0,3000.0,RECOLETA
4316,210000.0,69.0,3.0,3043.478260869565,RECOLETA
4317,220000.0,80.0,3.0,2750.0,RECOLETA
4320,260000.0,89.0,3.0,2921.3483146067406,RECOLETA
4321,285000.0,103.0,4.0,2766.9902912621365,RECOLETA
4322,150000.0,39.0,2.0,3846.1538461538457,RECOLETA
4323,265000.0,95.0,3.0,2789.4736842105267,RECOLETA
4325,580000.0,192.0,5.0,3020.833333333333,RECOLETA
4326,405000.0,147.0,4.0,2755.1020408163267,RECOLETA
4328,175000.0,64.0,2.0,2734.375,RECOLETA
4329,118000.0,40.0,2.0,2950.0,RECOLETA
4334,210000.0,60.0,3.0,3500.0,RECOLETA
